,Conditions,Date,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (EDT),Time (EST),Visibility,Wind Dir,Wind Speed,Windchill
165,Light Snow,"Jan. 06, 2017",21.9 °F,Snow,-,,75%,0.00 in,29.98 in,28.9 °F,,12:37 AM,0.8 mi,West,5.8 mph,22.8 °F
166,Snow,"Jan. 06, 2017",24.1 °F,"Fog 	, Snow",-,,85%,0.00 in,29.97 in,28.0 °F,,12:51 AM,0.5 mi,West,4.6 mph,22.8 °F
167,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,85%,0.01 in,29.98 in,28.0 °F,,1:02 AM,1.0 mi,Calm,Calm,-
168,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,85%,0.01 in,29.98 in,28.0 °F,,1:10 AM,0.8 mi,West,5.8 mph,21.7 °F
169,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,85%,0.02 in,29.97 in,28.0 °F,,1:31 AM,1.2 mi,West,4.6 mph,22.8 °F
170,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,85%,0.02 in,29.96 in,28.0 °F,,1:51 AM,1.0 mi,West,3.5 mph,24.2 °F
171,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,85%,0.01 in,29.99 in,28.0 °F,,2:13 AM,1.0 mi,WNW,4.6 mph,22.8 °F
172,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,89%,0.01 in,29.98 in,27.0 °F,,2:29 AM,1.0 mi,WNW,6.9 mph,19.5 °F
173,Light Snow,"Jan. 06, 2017",24.1 °F,Snow,-,,89%,0.02 in,29.95 in,27.0 °F,,2:51 AM,1.2 mi,Calm,Calm,-
174,Light Snow,"Jan. 06, 2017",25.0 °F,Snow,-,,92%,0.00 in,29.96 in,27.0 °F,,3:02 AM,2.0 mi,North,-,-
175,Overcast,"Jan. 06, 2017",25.0 °F,,-,,88%,0.00 in,29.95 in,28.0 °F,,3:13 AM,5.0 mi,Calm,Calm,-
176,Overcast,"Jan. 06, 2017",23.0 °F,,-,,81%,0.00 in,29.92 in,28.0 °F,,3:51 AM,7.0 mi,Calm,Calm,-
177,Haze,"Jan. 06, 2017",23.0 °F,,-,,81%,0.00 in,29.94 in,28.0 °F,,4:51 AM,6.0 mi,Variable,3.5 mph,24.2 °F
178,Overcast,"Jan. 06, 2017",21.9 °F,,-,,78%,,29.95 in,28.0 °F,,5:51 AM,8.0 mi,Calm,Calm,-
179,Haze,"Jan. 06, 2017",21.9 °F,,-,,78%,0.00 in,30.00 in,28.0 °F,,6:51 AM,6.0 mi,Calm,Calm,-
180,Light Snow,"Jan. 06, 2017",21.9 °F,Snow,-,,78%,0.00 in,30.02 in,28.0 °F,,7:04 AM,1.8 mi,Calm,Calm,-
181,Light Snow,"Jan. 06, 2017",21.9 °F,Snow,-,,78%,0.01 in,30.02 in,28.0 °F,,7:31 AM,2.5 mi,NE,3.5 mph,24.2 °F
182,Light Snow,"Jan. 06, 2017",23.0 °F,Snow,-,,81%,0.01 in,30.03 in,28.0 °F,,7:41 AM,4.0 mi,Variable,4.6 mph,22.8 °F
183,Haze,"Jan. 06, 2017",21.9 °F,,-,,78%,0.01 in,30.01 in,28.0 °F,,7:51 AM,5.0 mi,Variable,4.6 mph,22.8 °F
184,Overcast,"Jan. 06, 2017",19.0 °F,,-,,67%,,30.04 in,28.9 °F,,8:51 AM,10.0 mi,North,-,-
185,Scattered Clouds,"Jan. 06, 2017",15.1 °F,,-,,56%,,30.05 in,28.9 °F,,9:51 AM,9.0 mi,WNW,8.1 mph,21.1 °F
186,Clear,"Jan. 06, 2017",16.0 °F,,-,,54%,,30.06 in,30.9 °F,,10:51 AM,10.0 mi,Variable,6.9 mph,24.3 °F
187,Clear,"Jan. 06, 2017",15.1 °F,,-,,52%,,30.04 in,30.9 °F,,11:51 AM,10.0 mi,Variable,4.6 mph,26.2 °F
188,Mostly Cloudy,"Jan. 06, 2017",14.0 °F,,-,,46%,,30.04 in,33.1 °F,,12:51 PM,10.0 mi,Variable,3.5 mph,30.0 °F
189,Clear,"Jan. 06, 2017",10.9 °F,,-,,42%,,30.04 in,32.0 °F,,1:51 PM,10.0 mi,Variable,4.6 mph,27.5 °F
190,Overcast,"Jan. 06, 2017",10.0 °F,,-,,40%,,30.06 in,32.0 °F,,2:51 PM,10.0 mi,Variable,3.5 mph,28.7 °F
191,Overcast,"Jan. 06, 2017",10.0 °F,,-,,40%,,30.08 in,32.0 °F,,3:51 PM,10.0 mi,NW,8.1 mph,24.8 °F
192,Mostly Cloudy,"Jan. 06, 2017",10.0 °F,,-,,40%,,30.12 in,32.0 °F,,4:51 PM,10.0 mi,WNW,5.8 mph,26.4 °F
193,Clear,"Jan. 06, 2017",9.0 °F,,-,,40%,,30.16 in,30.9 °F,,5:51 PM,10.0 mi,NW,9.2 mph,22.8 °F
194,Clear,"Jan. 06, 2017",8.1 °F,,-,,40%,,30.19 in,30.0 °F,,6:51 PM,10.0 mi,North,8.1 mph,22.4 °F
195,Clear,"Jan. 06, 2017",9.0 °F,,-,,43%,,30.21 in,28.9 °F,,7:51 PM,10.0 mi,Variable,4.6 mph,23.9 °F
196,Clear,"Jan. 06, 2017",8.1 °F,,-,,43%,,30.23 in,28.0 °F,,8:51 PM,10.0 mi,North,9.2 mph,19.3 °F
197,Clear,"Jan. 06, 2017",8.1 °F,,-,,45%,,30.24 in,27.0 °F,,9:51 PM,10.0 mi,Variable,4.6 mph,21.6 °F
198,Clear,"Jan. 06, 2017",7.0 °F,,-,,44%,,30.23 in,26.1 °F,,10:51 PM,10.0 mi,Variable,6.9 mph,18.4 °F
199,Clear,"Jan. 06, 2017",7.0 °F,,-,,46%,,30.27 in,25.0 °F,,11:51 PM,10.0 mi,Variable,3.5 mph,20.7 °F
200,Clear,"Jan. 07, 2017",9.0 °F,,-,,51%,,30.27 in,25.0 °F,,12:51 AM,10.0 mi,Variable,3.5 mph,20.7 °F
201,Clear,"Jan. 07, 2017",10.0 °F,,-,,53%,,30.29 in,25.0 °F,,1:51 AM,10.0 mi,Variable,5.8 mph,18.1 °F
202,Clear,"Jan. 07, 2017",8.1 °F,,-,,49%,,30.31 in,25.0 °F,,2:51 AM,10.0 mi,North,9.2 mph,15.5 °F
203,Partly Cloudy,"Jan. 07, 2017",9.0 °F,,-,,53%,,30.31 in,24.1 °F,,3:51 AM,10.0 mi,Variable,5.8 mph,17.0 °F
204,Mostly Cloudy,"Jan. 07, 2017",5.0 °F,,-,,44%,,30.32 in,24.1 °F,,4:51 AM,10.0 mi,NE,9.2 mph,14.4 °F
205,Overcast,"Jan. 07, 2017",3.9 °F,,-,,44%,,30.30 in,23.0 °F,,5:51 AM,10.0 mi,NE,11.5 mph,11.7 °F
206,Overcast,"Jan. 07, 2017",5.0 °F,,-,,46%,,30.28 in,23.0 °F,,6:51 AM,10.0 mi,Variable,5.8 mph,15.8 °F
207,Overcast,"Jan. 07, 2017",5.0 °F,,20.7 mph,,46%,,30.30 in,23.0 °F,,7:51 AM,10.0 mi,NE,10.4 mph,12.4 °F
208,Light Snow,"Jan. 07, 2017",9.0 °F,Snow,17.3 mph,,58%,0.00 in,30.30 in,21.9 °F,,8:51 AM,3.0 mi,ENE,9.2 mph,11.7 °F
209,Light Snow,"Jan. 07, 2017",12.0 °F,Snow,-,,66%,0.00 in,30.32 in,21.9 °F,,9:16 AM,1.8 mi,ENE,9.2 mph,11.7 °F
210,Light Snow,"Jan. 07, 2017",12.9 °F,Snow,-,,68%,0.00 in,30.32 in,21.9 °F,,9:24 AM,1.0 mi,Variable,5.8 mph,14.5 °F
211,Snow,"Jan. 07, 2017",14.0 °F,Snow,16.1 mph,,74%,0.00 in,30.31 in,21.2 °F,,9:48 AM,0.5 mi,Variable,6.9 mph,12.6 °F
212,Snow,"Jan. 07, 2017",15.1 °F,Snow,-,,78%,0.00 in,30.30 in,21.0 °F,,9:51 AM,0.5 mi,NE,9.2 mph,10.6 °F
213,Heavy Snow,"Jan. 07, 2017",16.0 °F,Snow,16.1 mph,,81%,0.02 in,30.30 in,21.0 °F,,10:28 AM,0.2 mi,NNE,9.2 mph,10.6 °F
214,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",-,,89%,0.04 in,30.27 in,19.9 °F,,10:51 AM,0.2 mi,NE,9.2 mph,9.3 °F
215,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",18.4 mph,,85%,0.03 in,30.21 in,21.0 °F,,11:51 AM,0.2 mi,NNE,8.1 mph,11.4 °F
216,Light Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",16.1 mph,,85%,0.01 in,30.23 in,21.0 °F,,12:03 PM,0.5 mi,NNE,8.1 mph,11.4 °F
217,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",-,,85%,0.01 in,30.21 in,21.0 °F,,12:12 PM,0.2 mi,Variable,6.9 mph,12.4 °F
218,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",18.4 mph,,85%,0.04 in,30.18 in,21.0 °F,,12:51 PM,0.2 mi,North,8.1 mph,11.4 °F
219,Snow,"Jan. 07, 2017",16.0 °F,Snow,18.4 mph,,81%,0.01 in,30.18 in,21.0 °F,,1:22 PM,0.5 mi,North,8.1 mph,11.4 °F
220,Snow,"Jan. 07, 2017",16.0 °F,"Fog 	, Snow",-,,85%,0.02 in,30.20 in,19.9 °F,,1:32 PM,0.2 mi,North,8.1 mph,10.1 °F
221,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",-,,89%,0.03 in,30.15 in,19.9 °F,,1:51 PM,0.2 mi,NNW,11.5 mph,7.9 °F
222,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",-,,89%,0.03 in,30.17 in,19.9 °F,,2:51 PM,0.2 mi,Variable,3.5 mph,14.9 °F
223,Snow,"Jan. 07, 2017",18.0 °F,"Fog 	, Snow",-,,92%,0.03 in,30.11 in,19.9 °F,,3:51 PM,0.2 mi,Variable,5.8 mph,12.1 °F
224,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",-,,89%,0.02 in,30.16 in,19.9 °F,,4:09 PM,0.2 mi,Variable,4.6 mph,13.4 °F
225,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",17.3 mph,,89%,0.03 in,30.14 in,19.9 °F,,4:30 PM,0.2 mi,Variable,5.8 mph,12.1 °F
226,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",18.4 mph,,89%,0.05 in,30.12 in,19.9 °F,,4:51 PM,0.5 mi,Variable,6.9 mph,11.1 °F
227,Snow,"Jan. 07, 2017",17.1 °F,"Fog 	, Snow",19.6 mph,,89%,0.03 in,30.12 in,19.9 °F,,5:51 PM,0.2 mi,North,10.4 mph,8.6 °F
228,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,20.7 mph,,89%,0.03 in,30.14 in,19.9 °F,,6:33 PM,0.8 mi,Variable,5.8 mph,12.1 °F
229,Light Snow,"Jan. 07, 2017",17.6 °F,Snow,16.1 mph,,93%,0.03 in,30.14 in,19.4 °F,,6:48 PM,1.0 mi,NNW,8.1 mph,9.5 °F
230,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,16.1 mph,,89%,0.03 in,30.12 in,19.9 °F,,6:51 PM,1.0 mi,Variable,4.6 mph,13.4 °F
231,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,17.3 mph,,85%,0.00 in,30.14 in,21.0 °F,,7:05 PM,1.5 mi,NNW,9.2 mph,10.6 °F
232,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,19.6 mph,,85%,0.01 in,30.13 in,21.0 °F,,7:37 PM,1.0 mi,North,10.4 mph,9.9 °F
233,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,-,,85%,0.01 in,30.12 in,21.0 °F,,7:51 PM,1.0 mi,North,-,-
234,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,-,,85%,0.00 in,30.14 in,21.0 °F,,8:25 PM,1.8 mi,Variable,6.9 mph,12.4 °F
235,Light Snow,"Jan. 07, 2017",17.1 °F,Snow,-,,85%,0.00 in,30.14 in,21.0 °F,,8:34 PM,2.0 mi,Variable,4.6 mph,14.6 °F
236,Light Snow,"Jan. 07, 2017",16.0 °F,Snow,-,,81%,0.00 in,30.14 in,21.0 °F,,8:42 PM,1.5 mi,WNW,6.9 mph,12.4 °F
237,Light Snow,"Jan. 07, 2017",16.0 °F,Snow,-,,81%,0.00 in,30.12 in,21.0 °F,,8:51 PM,1.8 mi,Variable,5.8 mph,13.4 °F
238,Light Snow,"Jan. 07, 2017",16.0 °F,Snow,-,,81%,0.00 in,30.14 in,21.0 °F,,9:07 PM,2.0 mi,Calm,Calm,-
239,Haze,"Jan. 07, 2017",16.0 °F,,-,,81%,0.00 in,30.16 in,21.0 °F,,9:41 PM,4.0 mi,Variable,4.6 mph,14.6 °F
240,Haze,"Jan. 07, 2017",16.0 °F,,-,,81%,0.00 in,30.14 in,21.0 °F,,9:51 PM,6.0 mi,Variable,3.5 mph,16.2 °F
241,Overcast,"Jan. 07, 2017",15.1 °F,,-,,78%,,30.14 in,21.0 °F,,10:51 PM,7.0 mi,Variable,3.5 mph,16.2 °F
242,Overcast,"Jan. 07, 2017",12.0 °F,,18.4 mph,,68%,,30.15 in,21.0 °F,,11:51 PM,7.0 mi,NW,12.7 mph,8.6 °F
243,Clear,"Jan. 08, 2017",8.1 °F,,-,,60%,,30.16 in,19.9 °F,,12:51 AM,8.0 mi,WNW,8.1 mph,10.1 °F
244,Clear,"Jan. 08, 2017",8.1 °F,,17.3 mph,,62%,,30.19 in,19.0 °F,,1:51 AM,9.0 mi,NW,11.5 mph,6.8 °F
245,Clear,"Jan. 08, 2017",6.1 °F,,19.6 mph,,57%,,30.21 in,19.0 °F,,2:51 AM,9.0 mi,WNW,9.2 mph,8.2 °F
246,Clear,"Jan. 08, 2017",7.0 °F,,-,,62%,,30.22 in,18.0 °F,,3:51 AM,9.0 mi,WNW,6.9 mph,8.7 °F
247,Clear,"Jan. 08, 2017",6.1 °F,,-,,60%,,30.23 in,18.0 °F,,4:51 AM,9.0 mi,Variable,3.5 mph,12.7 °F
248,Clear,"Jan. 08, 2017",6.1 °F,,-,,62%,,30.25 in,17.1 °F,,5:51 AM,9.0 mi,West,8.1 mph,6.6 °F
249,Clear,"Jan. 08, 2017",5.0 °F,,-,,59%,,30.26 in,17.1 °F,,6:51 AM,10.0 mi,Variable,6.9 mph,7.6 °F
250,Mostly Cloudy,"Jan. 08, 2017",5.0 °F,,20.7 mph,,59%,,30.27 in,17.1 °F,,7:51 AM,8.0 mi,West,9.2 mph,5.8 °F
251,Clear,"Jan. 08, 2017",3.0 °F,,17.3 mph,,54%,,30.28 in,17.1 °F,,8:51 AM,8.0 mi,West,12.7 mph,3.6 °F
252,Clear,"Jan. 08, 2017",3.0 °F,,24.2 mph,,52%,,30.29 in,18.0 °F,,9:51 AM,8.0 mi,WNW,15.0 mph,3.6 °F
253,Partly Cloudy,"Jan. 08, 2017",3.0 °F,,20.7 mph,,50%,,30.29 in,19.0 °F,,10:51 AM,10.0 mi,WNW,13.8 mph,5.6 °F
254,Overcast,"Jan. 08, 2017",3.9 °F,,-,,50%,,30.27 in,19.9 °F,,11:51 AM,10.0 mi,West,6.9 mph,11.1 °F
255,Overcast,"Jan. 08, 2017",5.0 °F,,23.0 mph,,48%,,30.26 in,21.9 °F,,12:51 PM,10.0 mi,WNW,9.2 mph,11.7 °F
256,Mostly Cloudy,"Jan. 08, 2017",5.0 °F,,23.0 mph,,46%,,30.27 in,23.0 °F,,1:51 PM,10.0 mi,NW,9.2 mph,13.1 °F
257,Mostly Cloudy,"Jan. 08, 2017",3.0 °F,,19.6 mph,,40%,,30.30 in,24.1 °F,,2:51 PM,10.0 mi,NW,9.2 mph,14.4 °F
258,Overcast,"Jan. 08, 2017",-0.0 °F,,24.2 mph,,35%,,30.32 in,24.1 °F,,3:51 PM,10.0 mi,Variable,5.8 mph,17.0 °F
259,Mostly Cloudy,"Jan. 08, 2017",-0.0 °F,,19.6 mph,,37%,,30.37 in,23.0 °F,,4:51 PM,10.0 mi,WNW,8.1 mph,13.9 °F
260,Clear,"Jan. 08, 2017",1.9 °F,,21.9 mph,,42%,,30.41 in,21.9 °F,,5:51 PM,10.0 mi,West,10.4 mph,11.0 °F
261,Clear,"Jan. 08, 2017",1.9 °F,,-,,42%,,30.46 in,21.9 °F,,6:51 PM,10.0 mi,WNW,9.2 mph,11.7 °F
262,Clear,"Jan. 08, 2017",1.9 °F,,19.6 mph,,44%,,30.49 in,21.0 °F,,7:51 PM,10.0 mi,NW,9.2 mph,10.6 °F
263,Clear,"Jan. 08, 2017",3.9 °F,,19.6 mph,,50%,,30.53 in,19.9 °F,,8:51 PM,10.0 mi,Variable,6.9 mph,11.1 °F
264,Clear,"Jan. 08, 2017",1.0 °F,,18.4 mph,,46%,,30.56 in,19.0 °F,,9:51 PM,10.0 mi,WNW,9.2 mph,8.2 °F
265,Clear,"Jan. 08, 2017",1.0 °F,,-,,46%,,30.59 in,19.0 °F,,10:51 PM,10.0 mi,Variable,6.9 mph,10.0 °F
266,Clear,"Jan. 08, 2017",1.9 °F,,17.3 mph,,50%,,30.60 in,18.0 °F,,11:51 PM,10.0 mi,Variable,3.5 mph,12.7 °F
267,Clear,"Jan. 09, 2017",1.0 °F,,-,,50%,,30.61 in,17.1 °F,,12:51 AM,10.0 mi,Variable,4.6 mph,10.0 °F
268,Clear,"Jan. 09, 2017",-0.0 °F,,-,,49%,,30.64 in,16.0 °F,,1:51 AM,10.0 mi,Variable,4.6 mph,8.8 °F
269,Clear,"Jan. 09, 2017",1.0 °F,,-,,52%,,30.65 in,16.0 °F,,2:51 AM,10.0 mi,WNW,4.6 mph,8.8 °F
270,Clear,"Jan. 09, 2017",1.0 °F,,-,,54%,,30.66 in,15.1 °F,,3:51 AM,10.0 mi,West,4.6 mph,7.7 °F
271,Clear,"Jan. 09, 2017",1.0 °F,,-,,54%,,30.67 in,15.1 °F,,4:51 AM,10.0 mi,West,9.2 mph,3.3 °F
272,Clear,"Jan. 09, 2017",1.9 °F,,-,,56%,,30.69 in,15.1 °F,,5:51 AM,10.0 mi,West,8.1 mph,4.2 °F
273,Clear,"Jan. 09, 2017",1.0 °F,,-,,54%,,30.68 in,15.1 °F,,6:51 AM,10.0 mi,Variable,3.5 mph,9.4 °F
274,Clear,"Jan. 09, 2017",1.9 °F,,-,,56%,,30.70 in,15.1 °F,,7:51 AM,10.0 mi,Calm,Calm,-
275,Clear,"Jan. 09, 2017",3.0 °F,,-,,57%,,30.73 in,16.0 °F,,8:51 AM,10.0 mi,Variable,4.6 mph,8.8 °F
276,Clear,"Jan. 09, 2017",3.0 °F,,-,,54%,,30.76 in,17.1 °F,,9:51 AM,10.0 mi,West,5.8 mph,8.7 °F
277,Clear,"Jan. 09, 2017",3.0 °F,,-,,50%,,30.74 in,19.0 °F,,10:51 AM,10.0 mi,Calm,Calm,-
278,Partly Cloudy,"Jan. 09, 2017",3.9 °F,,-,,50%,,30.70 in,19.9 °F,,11:51 AM,10.0 mi,West,4.6 mph,13.4 °F
279,Scattered Clouds,"Jan. 09, 2017",3.0 °F,,-,,48%,,30.69 in,19.9 °F,,12:51 PM,10.0 mi,West,6.9 mph,11.1 °F
280,Overcast,"Jan. 09, 2017",3.0 °F,,-,,46%,,30.68 in,21.0 °F,,1:51 PM,10.0 mi,West,8.1 mph,11.4 °F
281,Overcast,"Jan. 09, 2017",5.0 °F,,-,,48%,,30.67 in,21.9 °F,,2:51 PM,10.0 mi,West,5.8 mph,14.5 °F
282,Scattered Clouds,"Jan. 09, 2017",7.0 °F,,-,,50%,,30.66 in,23.0 °F,,3:51 PM,10.0 mi,West,3.5 mph,18.4 °F
283,Scattered Clouds,"Jan. 09, 2017",7.0 °F,,-,,53%,,30.65 in,21.9 °F,,4:51 PM,10.0 mi,South,8.1 mph,12.5 °F
284,Partly Cloudy,"Jan. 09, 2017",9.0 °F,,-,,58%,,30.67 in,21.9 °F,,5:51 PM,10.0 mi,Calm,Calm,-
285,Clear,"Jan. 09, 2017",8.1 °F,,-,,53%,,30.67 in,23.0 °F,,6:51 PM,10.0 mi,SSW,4.6 mph,17.0 °F
286,Clear,"Jan. 09, 2017",9.0 °F,,-,,55%,,30.66 in,23.0 °F,,7:51 PM,10.0 mi,South,4.6 mph,17.0 °F
287,Scattered Clouds,"Jan. 09, 2017",8.1 °F,,-,,53%,,30.66 in,23.0 °F,,8:51 PM,10.0 mi,North,-,-
288,Clear,"Jan. 09, 2017",7.0 °F,,-,,53%,,30.67 in,21.9 °F,,9:51 PM,10.0 mi,North,-,-
289,Clear,"Jan. 09, 2017",9.0 °F,,16.1 mph,,60%,,30.67 in,21.0 °F,,10:51 PM,10.0 mi,SW,9.2 mph,10.6 °F
290,Clear,"Jan. 09, 2017",9.0 °F,,-,,58%,,30.65 in,21.9 °F,,11:51 PM,10.0 mi,Variable,6.9 mph,13.4 °F
291,Clear,"Jan. 10, 2017",9.0 °F,,-,,58%,,30.64 in,21.9 °F,,12:51 AM,10.0 mi,North,-,-
292,Clear,"Jan. 10, 2017",9.0 °F,,16.1 mph,,58%,,30.63 in,21.9 °F,,1:51 AM,10.0 mi,West,4.6 mph,15.7 °F
293,Clear,"Jan. 10, 2017",10.0 °F,,-,,60%,,30.63 in,21.9 °F,,2:51 AM,10.0 mi,WSW,5.8 mph,14.5 °F
294,Clear,"Jan. 10, 2017",10.0 °F,,-,,60%,,30.61 in,21.9 °F,,3:51 AM,10.0 mi,West,4.6 mph,15.7 °F
295,Clear,"Jan. 10, 2017",12.0 °F,,-,,63%,,30.63 in,23.0 °F,,4:51 AM,10.0 mi,WSW,8.1 mph,13.9 °F
296,Clear,"Jan. 10, 2017",10.9 °F,,-,,60%,,30.62 in,23.0 °F,,5:51 AM,10.0 mi,West,3.5 mph,18.4 °F
297,Clear,"Jan. 10, 2017",9.0 °F,,-,,53%,,30.61 in,24.1 °F,,6:51 AM,10.0 mi,Calm,Calm,-
298,Clear,"Jan. 10, 2017",12.0 °F,,-,,58%,,30.62 in,25.0 °F,,7:51 AM,10.0 mi,Calm,Calm,-
299,Clear,"Jan. 10, 2017",12.9 °F,,-,,56%,,30.63 in,27.0 °F,,8:51 AM,10.0 mi,Variable,3.5 mph,23.0 °F
300,Clear,"Jan. 10, 2017",12.9 °F,,-,,51%,,30.63 in,28.9 °F,,9:51 AM,10.0 mi,SSE,3.5 mph,25.2 °F
301,Clear,"Jan. 10, 2017",10.0 °F,,-,,42%,,30.61 in,30.9 °F,,10:51 AM,10.0 mi,South,8.1 mph,23.5 °F
302,Clear,"Jan. 10, 2017",14.0 °F,,-,,46%,,30.56 in,33.1 °F,,11:51 AM,10.0 mi,SSE,8.1 mph,26.1 °F
303,Scattered Clouds,"Jan. 10, 2017",19.9 °F,,-,,56%,,30.53 in,34.0 °F,,12:51 PM,10.0 mi,South,3.5 mph,31.0 °F
304,Overcast,"Jan. 10, 2017",24.1 °F,,-,,67%,,30.50 in,34.0 °F,,1:51 PM,10.0 mi,South,4.6 mph,29.8 °F
305,Overcast,"Jan. 10, 2017",27.0 °F,,-,,72%,,30.47 in,35.1 °F,,2:51 PM,10.0 mi,Variable,3.5 mph,32.2 °F
306,Overcast,"Jan. 10, 2017",28.9 °F,,-,,76%,,30.45 in,36.0 °F,,3:51 PM,10.0 mi,Variable,3.5 mph,33.3 °F
307,Overcast,"Jan. 10, 2017",30.0 °F,,-,,76%,,30.44 in,37.0 °F,,4:51 PM,10.0 mi,Variable,6.9 mph,31.6 °F
308,Overcast,"Jan. 10, 2017",30.9 °F,,-,,79%,,30.42 in,37.0 °F,,5:51 PM,10.0 mi,Calm,Calm,-
309,Overcast,"Jan. 10, 2017",32.0 °F,,-,,79%,,30.38 in,37.9 °F,,6:51 PM,10.0 mi,Variable,4.6 mph,34.4 °F
310,Overcast,"Jan. 10, 2017",34.0 °F,,-,,79%,,30.36 in,39.9 °F,,7:51 PM,10.0 mi,South,4.6 mph,36.7 °F
311,Overcast,"Jan. 10, 2017",35.1 °F,,-,,79%,,30.31 in,41.0 °F,,8:51 PM,10.0 mi,SSE,5.8 mph,37.1 °F
312,Overcast,"Jan. 10, 2017",37.0 °F,,23.0 mph,,76%,,30.27 in,44.1 °F,,9:51 PM,10.0 mi,South,8.1 mph,39.5 °F
313,Overcast,"Jan. 10, 2017",37.0 °F,,-,,76%,,30.23 in,44.1 °F,,10:51 PM,10.0 mi,South,6.9 mph,40.1 °F
314,Overcast,"Jan. 10, 2017",37.0 °F,,-,,76%,,30.25 in,44.1 °F,,11:01 PM,10.0 mi,Variable,6.9 mph,40.1 °F
315,Overcast,"Jan. 10, 2017",39.0 °F,,-,,80%,,30.19 in,45.0 °F,,11:51 PM,10.0 mi,North,-,-
316,Overcast,"Jan. 11, 2017",37.9 °F,,-,,76%,,30.19 in,45.0 °F,,12:51 AM,10.0 mi,Variable,5.8 mph,41.8 °F
317,Rain,"Jan. 11, 2017",39.2 °F,Rain,-,,87%,0.02 in,30.23 in,42.8 °F,,1:46 AM,4.0 mi,North,-,-
318,Rain,"Jan. 11, 2017",39.0 °F,Rain,-,,86%,0.03 in,30.20 in,43.0 °F,,1:51 AM,3.0 mi,WSW,6.9 mph,38.8 °F
319,Rain,"Jan. 11, 2017",39.9 °F,Rain,-,,92%,0.02 in,30.22 in,42.1 °F,,2:00 AM,2.5 mi,SW,4.6 mph,39.2 °F
320,Rain,"Jan. 11, 2017",39.9 °F,Rain,-,,89%,0.04 in,30.21 in,43.0 °F,,2:07 AM,3.0 mi,Variable,4.6 mph,40.3 °F
321,Rain,"Jan. 11, 2017",41.0 °F,Rain,-,,87%,0.12 in,30.19 in,44.6 °F,,2:48 AM,3.0 mi,North,-,-
322,Rain,"Jan. 11, 2017",41.0 °F,Rain,-,,89%,0.13 in,30.17 in,44.1 °F,,2:51 AM,3.0 mi,Variable,3.5 mph,42.5 °F
323,Rain,"Jan. 11, 2017",41.0 °F,Rain,-,,93%,0.04 in,30.20 in,43.0 °F,,3:03 AM,2.5 mi,Variable,6.9 mph,38.8 °F
324,Rain,"Jan. 11, 2017",42.1 °F,Rain,18.4 mph,,93%,0.09 in,30.19 in,44.1 °F,,3:20 AM,4.0 mi,Variable,5.8 mph,40.8 °F
325,Overcast,"Jan. 11, 2017",42.1 °F,,-,,86%,0.10 in,30.16 in,46.0 °F,,3:51 AM,10.0 mi,SW,6.9 mph,42.5 °F
326,Overcast,"Jan. 11, 2017",42.1 °F,,20.7 mph,,90%,,30.19 in,45.0 °F,,4:11 AM,10.0 mi,WSW,8.1 mph,40.6 °F
327,Overcast,"Jan. 11, 2017",41.0 °F,,20.7 mph,,83%,,30.17 in,46.0 °F,,4:51 AM,10.0 mi,WSW,6.9 mph,42.5 °F
328,Overcast,"Jan. 11, 2017",39.9 °F,,20.7 mph,,82%,,30.21 in,45.0 °F,,5:51 AM,10.0 mi,WSW,13.8 mph,38.5 °F
329,Scattered Clouds,"Jan. 11, 2017",37.9 °F,,-,,79%,,30.26 in,44.1 °F,,6:39 AM,10.0 mi,North,-,-
330,Partly Cloudy,"Jan. 11, 2017",37.9 °F,,17.3 mph,,82%,,30.25 in,43.0 °F,,6:51 AM,10.0 mi,WSW,9.2 mph,37.7 °F
331,Clear,"Jan. 11, 2017",37.0 °F,,-,,80%,,30.27 in,43.0 °F,,7:51 AM,10.0 mi,North,-,-
332,Clear,"Jan. 11, 2017",36.0 °F,,-,,76%,,30.31 in,43.0 °F,,8:51 AM,10.0 mi,North,-,-
